hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,is_corporate_booking,customer_group,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_nights,revenue,arrival_date,guest_count,room_changed
Resort Hotel,0,4,2015,July,27,4,2,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,250,NULL,0,Non-Corporate,0,Transient,92.67,0,1,Check-Out,"Tuesday, July 7, 2015",3,278.01,"Saturday, July 4, 2015",2,Changed
Resort Hotel,0,98,2015,July,27,4,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Non-Corporate,0,Transient,71.55,1,0,Check-Out,"Tuesday, July 7, 2015",3,214.65,"Saturday, July 4, 2015",2,No change
Resort Hotel,0,92,2015,July,27,4,2,4,1,2,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Non-Corporate,0,Transient,96.49,0,2,Check-Out,"Friday, July 10, 2015",6,578.94,"Saturday, July 4, 2015",3,No change
Resort Hotel,0,95,2015,July,27,4,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,85.8,1,2,Check-Out,"Friday, July 10, 2015",6,514.8,"Saturday, July 4, 2015",2,Changed
Resort Hotel,0,102,2015,July,27,4,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,96.3,0,1,Check-Out,"Saturday, July 11, 2015",7,674.1,"Saturday, July 4, 2015",2,No change
Resort Hotel,1,26,2015,July,27,4,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,163,0,0,Canceled,"Tuesday, June 9, 2015",7,1141,"Saturday, July 4, 2015",4,No change
Resort Hotel,1,73,2015,July,27,4,2,5,3,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Non-Corporate,0,Transient,172,0,1,Canceled,"Wednesday, May 20, 2015",7,1204,"Saturday, July 4, 2015",3,No change
Resort Hotel,1,102,2015,July,27,4,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,110.7,0,1,Canceled,"Wednesday, April 22, 2015",7,774.9,"Saturday, July 4, 2015",2,No change
Resort Hotel,0,115,2015,July,27,4,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Non-Corporate,0,Transient,58.95,0,1,Check-Out,"Saturday, July 11, 2015",7,412.65,"Saturday, July 4, 2015",2,No change
Resort Hotel,0,102,2015,July,27,4,2,5,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,73.8,0,2,Check-Out,"Saturday, July 11, 2015",7,516.6,"Saturday, July 4, 2015",3,No change
Resort Hotel,0,86,2015,July,27,4,2,5,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,97,0,2,Check-Out,"Saturday, July 11, 2015",7,679,"Saturday, July 4, 2015",2,No change
Resort Hotel,0,78,2015,July,27,4,2,5,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,139,0,2,Check-Out,"Saturday, July 11, 2015",7,973,"Saturday, July 4, 2015",3,Changed
Resort Hotel,0,52,2015,July,27,4,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,147,NULL,0,Non-Corporate,0,Transient,67.24,0,0,Check-Out,"Saturday, July 11, 2015",7,470.68,"Saturday, July 4, 2015",2,No change
Resort Hotel,0,29,2015,July,27,4,2,6,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Non-Corporate,0,Transient,116.5,0,1,Check-Out,"Sunday, July 12, 2015",8,932,"Saturday, July 4, 2015",3,No change
Resort Hotel,1,101,2015,July,27,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,96.3,0,1,Canceled,"Tuesday, May 12, 2015",8,770.4,"Saturday, July 4, 2015",2,No change
Resort Hotel,0,109,2015,July,27,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,123,0,1,Check-Out,"Sunday, July 12, 2015",8,984,"Saturday, July 4, 2015",2,No change
Resort Hotel,0,92,2015,July,27,4,4,6,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Non-Corporate,0,Contract,71.55,0,1,Check-Out,"Tuesday, July 14, 2015",10,715.5,"Saturday, July 4, 2015",2,No change
Resort Hotel,0,92,2015,July,27,4,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Non-Corporate,0,Contract,71.55,0,1,Check-Out,"Tuesday, July 14, 2015",10,715.5,"Saturday, July 4, 2015",2,No change
Resort Hotel,0,79,2015,July,27,4,4,6,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NULL,0,Non-Corporate,0,Transient,149,0,1,Check-Out,"Tuesday, July 14, 2015",10,1490,"Saturday, July 4, 2015",3,No change
Resort Hotel,0,2,2015,July,27,4,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,G,1,No Deposit,240,NULL,0,Non-Corporate,0,Transient,163,1,0,Check-Out,"Sunday, July 5, 2015",1,163,"Saturday, July 4, 2015",4,Changed
Resort Hotel,0,30,2015,July,27,4,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,C,0,No Deposit,8,NULL,0,Non-Corporate,0,Contract,79.5,0,0,Check-Out,"Sunday, July 5, 2015",1,79.5,"Saturday, July 4, 2015",2,Changed
Resort Hotel,1,51,2015,July,27,4,0,1,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,105,0,0,Canceled,"Friday, May 29, 2015",1,105,"Saturday, July 4, 2015",1,No change
Resort Hotel,1,36,2015,July,27,4,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,E,G,1,No Deposit,250,NULL,0,Non-Corporate,0,Transient,123,0,0,No-Show,"Saturday, July 4, 2015",1,123,"Saturday, July 4, 2015",1,Changed
Resort Hotel,1,73,2015,July,27,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,73.8,0,2,Canceled,"Wednesday, May 13, 2015",1,73.8,"Saturday, July 4, 2015",2,No change
Resort Hotel,1,33,2015,July,27,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,113,0,0,Canceled,"Tuesday, June 16, 2015",1,113,"Saturday, July 4, 2015",2,No change
Resort Hotel,0,8,2015,July,27,4,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,123,0,0,Check-Out,"Sunday, July 5, 2015",1,123,"Saturday, July 4, 2015",2,No change
Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient-Party,73.8,1,1,Check-Out,"Monday, July 6, 2015",2,147.6,"Saturday, July 4, 2015",2,Changed
Resort Hotel,0,1,2015,July,27,4,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,114.5,0,0,Check-Out,"Monday, July 6, 2015",2,229,"Saturday, July 4, 2015",2,No change
Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient-Party,73.8,0,2,Check-Out,"Monday, July 6, 2015",2,147.6,"Saturday, July 4, 2015",2,No change
Resort Hotel,0,100,2015,July,27,4,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient-Party,73.8,0,1,Check-Out,"Monday, July 6, 2015",2,147.6,"Saturday, July 4, 2015",2,Changed
Resort Hotel,0,9,2015,July,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,88.2,0,1,Check-Out,"Monday, July 6, 2015",1,88.2,"Sunday, July 5, 2015",2,Changed
Resort Hotel,1,5,2015,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,97,0,0,Canceled,"Wednesday, July 1, 2015",1,97,"Sunday, July 5, 2015",2,No change
Resort Hotel,0,0,2015,July,28,5,1,0,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,306,NULL,0,Non-Corporate,0,Transient,85.1,0,0,Check-Out,"Monday, July 6, 2015",1,85.1,"Sunday, July 5, 2015",2,Changed
Resort Hotel,0,9,2015,July,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,NULL,0,Non-Corporate,0,Transient,89,0,0,Check-Out,"Monday, July 6, 2015",1,89,"Sunday, July 5, 2015",1,No change
Resort Hotel,0,2,2015,July,28,5,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,80.1,0,0,Check-Out,"Monday, July 6, 2015",1,80.1,"Sunday, July 5, 2015",1,Changed
Resort Hotel,0,2,2015,July,28,5,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,98,0,0,Check-Out,"Monday, July 6, 2015",1,98,"Sunday, July 5, 2015",2,Changed
Resort Hotel,0,9,2015,July,28,5,1,0,1,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,NULL,0,Non-Corporate,0,Transient,101,1,0,Check-Out,"Monday, July 6, 2015",1,101,"Sunday, July 5, 2015",1,No change
Resort Hotel,0,2,2015,July,28,5,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,167,0,1,Check-Out,"Monday, July 6, 2015",1,167,"Sunday, July 5, 2015",2,No change
Resort Hotel,0,44,2015,July,28,5,2,0,3,0,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240,NULL,0,Non-Corporate,0,Transient,225,2,0,Check-Out,"Tuesday, July 7, 2015",2,450,"Sunday, July 5, 2015",3,No change
Resort Hotel,0,80,2015,July,28,5,2,0,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,97,1,0,Check-Out,"Tuesday, July 7, 2015",2,194,"Sunday, July 5, 2015",2,Changed
Resort Hotel,0,97,2015,July,28,5,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,87.3,0,2,Check-Out,"Thursday, July 9, 2015",4,349.2,"Sunday, July 5, 2015",2,No change
Resort Hotel,0,109,2015,July,28,5,2,3,2,1,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,241,NULL,0,Non-Corporate,0,Transient,85.59,1,2,Check-Out,"Friday, July 10, 2015",5,427.95,"Sunday, July 5, 2015",3,Changed
Resort Hotel,0,30,2015,July,28,5,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,123,0,0,Check-Out,"Friday, July 10, 2015",5,615,"Sunday, July 5, 2015",2,No change
Resort Hotel,0,64,2015,July,28,5,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,107,0,0,Check-Out,"Friday, July 10, 2015",5,535,"Sunday, July 5, 2015",2,No change
Resort Hotel,0,39,2015,July,28,5,2,4,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,163,0,0,Check-Out,"Saturday, July 11, 2015",6,978,"Sunday, July 5, 2015",2,No change
Resort Hotel,0,90,2015,July,28,5,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,82,0,0,Check-Out,"Saturday, July 11, 2015",6,492,"Sunday, July 5, 2015",2,No change
Resort Hotel,1,34,2015,July,28,5,2,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,163,0,0,Canceled,"Wednesday, June 17, 2015",6,978,"Sunday, July 5, 2015",4,No change
Resort Hotel,1,93,2015,July,28,5,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15,NULL,0,Non-Corporate,0,Transient,105.5,0,0,Canceled,"Friday, May 1, 2015",7,738.5,"Sunday, July 5, 2015",2,No change
Resort Hotel,0,97,2015,July,28,5,2,5,2,2,0,HB,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,NULL,0,Non-Corporate,0,Transient,164.2,1,1,Check-Out,"Sunday, July 12, 2015",7,1149.4,"Sunday, July 5, 2015",4,No change
Resort Hotel,0,29,2015,July,28,5,2,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Non-Corporate,0,Transient,97.29,0,1,Check-Out,"Sunday, July 12, 2015",7,681.03,"Sunday, July 5, 2015",2,No change
Resort Hotel,1,101,2015,July,28,5,2,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,114,0,1,Canceled,"Monday, March 30, 2015",7,798,"Sunday, July 5, 2015",2,No change
Resort Hotel,0,27,2015,July,28,5,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,NULL,0,Non-Corporate,0,Transient,98.4,0,0,Check-Out,"Sunday, July 12, 2015",7,688.8,"Sunday, July 5, 2015",2,No change
Resort Hotel,0,8,2015,July,28,5,4,5,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,NULL,0,Non-Corporate,0,Transient,175,1,1,Check-Out,"Tuesday, July 14, 2015",9,1575,"Sunday, July 5, 2015",4,No change
Resort Hotel,0,82,2015,July,28,5,4,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,NULL,0,Non-Corporate,0,Transient,63.6,1,2,Check-Out,"Wednesday, July 15, 2015",10,636,"Sunday, July 5, 2015",2,No change
Resort Hotel,0,94,2015,July,28,5,4,6,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,124.45,1,1,Check-Out,"Wednesday, July 15, 2015",10,1244.5,"Sunday, July 5, 2015",3,Changed
Resort Hotel,0,110,2015,July,28,5,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Non-Corporate,0,Contract,110.7,0,0,Check-Out,"Thursday, July 16, 2015",11,1217.7,"Sunday, July 5, 2015",2,No change
Resort Hotel,0,96,2015,July,28,5,4,10,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Non-Corporate,0,Contract,74.07,0,0,Check-Out,"Sunday, July 19, 2015",14,1036.98,"Sunday, July 5, 2015",1,No change
Resort Hotel,0,79,2015,July,28,5,4,10,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Non-Corporate,0,Contract,134.1,0,0,Check-Out,"Sunday, July 19, 2015",14,1877.4,"Sunday, July 5, 2015",2,No change
Resort Hotel,0,115,2015,July,28,6,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Non-Corporate,0,Transient,167,0,0,Check-Out,"Saturday, July 11, 2015",5,835,"Monday, July 6, 2015",4,No change
Resort Hotel,0,111,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,123,0,2,Check-Out,"Friday, July 10, 2015",4,492,"Monday, July 6, 2015",2,Changed
Resort Hotel,0,51,2015,July,28,6,1,3,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,NULL,0,Non-Corporate,0,Transient,117.81,1,2,Check-Out,"Friday, July 10, 2015",4,471.24,"Monday, July 6, 2015",2,No change
Resort Hotel,0,94,2015,July,28,6,1,3,3,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,96,NULL,0,Non-Corporate,0,Transient,171.32,0,1,Check-Out,"Friday, July 10, 2015",4,685.28,"Monday, July 6, 2015",3,No change
Resort Hotel,0,81,2015,July,28,6,1,3,2,2,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Non-Corporate,0,Transient,210,1,0,Check-Out,"Friday, July 10, 2015",4,840,"Monday, July 6, 2015",4,No change
Resort Hotel,0,84,2015,July,28,6,1,3,2,0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,NULL,0,Non-Corporate,0,Transient,97,0,2,Check-Out,"Friday, July 10, 2015",4,388,"Monday, July 6, 2015",3,Changed
Resort Hotel,0,51,2015,July,28,6,1,3,3,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,NULL,0,Non-Corporate,0,Transient,117.81,0,2,Check-Out,"Friday, July 10, 2015",4,471.24,"Monday, July 6, 2015",3,No change
Resort Hotel,0,2,2015,July,28,6,1,0,2,1,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,131,0,0,Check-Out,"Tuesday, July 7, 2015",1,131,"Monday, July 6, 2015",3,Changed
Resort Hotel,0,7,2015,July,28,6,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,98,0,2,Check-Out,"Wednesday, July 8, 2015",2,196,"Monday, July 6, 2015",2,Changed
Resort Hotel,0,98,2015,July,28,6,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,87.3,1,1,Check-Out,"Wednesday, July 8, 2015",2,174.6,"Monday, July 6, 2015",2,Changed
Resort Hotel,0,95,2015,July,28,6,1,2,2,0,0,BB,GRC,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,97,0,1,Check-Out,"Thursday, July 9, 2015",3,291,"Monday, July 6, 2015",2,No change
Resort Hotel,1,48,2015,July,28,6,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,167,0,0,Canceled,"Wednesday, June 3, 2015",4,668,"Monday, July 6, 2015",2,No change
Resort Hotel,0,66,2015,July,28,6,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,175,NULL,0,Non-Corporate,0,Transient,91.5,0,0,Check-Out,"Friday, July 10, 2015",4,366,"Monday, July 6, 2015",2,Changed
Resort Hotel,0,104,2015,July,28,6,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,NULL,0,Non-Corporate,0,Transient,73.8,0,1,Check-Out,"Friday, July 10, 2015",4,295.2,"Monday, July 6, 2015",2,Changed
Resort Hotel,0,28,2015,July,28,6,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,123,0,0,Check-Out,"Saturday, July 11, 2015",5,615,"Monday, July 6, 2015",2,No change
Resort Hotel,0,34,2015,July,28,6,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Non-Corporate,0,Transient,175,1,0,Check-Out,"Saturday, July 11, 2015",5,875,"Monday, July 6, 2015",2,No change
Resort Hotel,0,98,2015,July,28,6,1,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,117.8,1,1,Check-Out,"Sunday, July 12, 2015",6,706.8,"Monday, July 6, 2015",2,Changed
Resort Hotel,0,104,2015,July,28,6,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Non-Corporate,0,Transient,117.63,0,0,Check-Out,"Sunday, July 12, 2015",6,705.78,"Monday, July 6, 2015",2,No change
Resort Hotel,0,68,2015,July,28,6,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,185,0,0,Check-Out,"Monday, July 13, 2015",7,1295,"Monday, July 6, 2015",4,No change
Resort Hotel,1,86,2015,July,28,6,2,5,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Non-Corporate,0,Transient,71,0,1,Canceled,"Friday, June 26, 2015",7,497,"Monday, July 6, 2015",1,No change
Resort Hotel,0,258,2015,July,28,6,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,NULL,0,Non-Corporate,0,Contract,47.25,0,0,Check-Out,"Monday, July 13, 2015",7,330.75,"Monday, July 6, 2015",2,No change
Resort Hotel,0,111,2015,July,28,6,3,5,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,151,0,1,Check-Out,"Tuesday, July 14, 2015",8,1208,"Monday, July 6, 2015",2,Changed
Resort Hotel,1,94,2015,July,28,6,3,7,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,87.3,0,0,Canceled,"Thursday, May 14, 2015",10,873,"Monday, July 6, 2015",2,No change
Resort Hotel,0,112,2015,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Non-Corporate,0,Transient,120.6,0,1,Check-Out,"Thursday, July 16, 2015",10,1206,"Monday, July 6, 2015",2,No change
Resort Hotel,0,100,2015,July,28,6,3,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,241,NULL,0,Non-Corporate,0,Transient,63.86,0,1,Check-Out,"Thursday, July 16, 2015",10,638.6,"Monday, July 6, 2015",2,No change
Resort Hotel,0,33,2015,July,28,6,3,7,2,0,0,HB,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,250,NULL,0,Non-Corporate,0,Transient,157.1,0,1,Check-Out,"Thursday, July 16, 2015",10,1571,"Monday, July 6, 2015",2,No change
Resort Hotel,0,97,2015,July,28,6,3,7,2,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,NULL,0,Non-Corporate,0,Contract,91.37,0,2,Check-Out,"Thursday, July 16, 2015",10,913.7,"Monday, July 6, 2015",2,No change
Resort Hotel,0,80,2015,July,28,6,3,8,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,73,0,0,Check-Out,"Friday, July 17, 2015",11,803,"Monday, July 6, 2015",1,No change
Resort Hotel,0,90,2015,July,28,6,4,10,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Non-Corporate,0,Contract,110.7,0,0,Check-Out,"Monday, July 20, 2015",14,1549.8,"Monday, July 6, 2015",2,No change
Resort Hotel,0,111,2015,July,28,6,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Non-Corporate,0,Contract,93.6,0,0,Check-Out,"Monday, July 20, 2015",14,1310.4,"Monday, July 6, 2015",2,No change
Resort Hotel,0,65,2015,July,28,6,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,127,NULL,0,Non-Corporate,0,Transient,83.5,0,0,Check-Out,"Monday, July 13, 2015",7,584.5,"Monday, July 6, 2015",2,No change
Resort Hotel,1,67,2015,July,28,7,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,73.8,0,1,Canceled,"Thursday, May 7, 2015",2,147.6,"Tuesday, July 7, 2015",2,No change
Resort Hotel,0,55,2015,July,28,7,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,82,1,2,Check-Out,"Friday, July 10, 2015",3,246,"Tuesday, July 7, 2015",2,No change
Resort Hotel,0,21,2015,July,28,7,0,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Non-Corporate,0,Transient,185.5,0,1,Check-Out,"Friday, July 10, 2015",3,556.5,"Tuesday, July 7, 2015",3,No change
Resort Hotel,0,0,2015,July,28,7,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,109.8,0,3,Check-Out,"Wednesday, July 8, 2015",1,109.8,"Tuesday, July 7, 2015",1,No change
Resort Hotel,0,0,2015,July,28,7,0,1,3,0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,No Agent,NULL,0,Non-Corporate,0,Transient,195,1,0,Check-Out,"Wednesday, July 8, 2015",1,195,"Tuesday, July 7, 2015",3,No change
Resort Hotel,0,8,2015,July,28,7,0,4,3,2,0,BB,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240,NULL,0,Non-Corporate,0,Transient,193,0,1,Check-Out,"Saturday, July 11, 2015",4,772,"Tuesday, July 7, 2015",5,No change
Resort Hotel,0,66,2015,July,28,7,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Non-Corporate,0,Transient,97,0,2,Check-Out,"Saturday, July 11, 2015",4,388,"Tuesday, July 7, 2015",2,No change
Resort Hotel,0,88,2015,July,28,7,0,4,3,0,0,HB,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,95,NULL,0,Non-Corporate,0,Transient,150,0,1,Check-Out,"Saturday, July 11, 2015",4,600,"Tuesday, July 7, 2015",3,Changed
